Campaign Name,Media Property,Placement Name,Ad Server Placement Code,Date,GroupM Active Impressions,GroupM Fraud/SIVT Impressions,GroupM Non-Fraud/SIVT Impressions,GroupM Ineligible Impressions,GroupM Eligible Impressions,GroupM Unmeasured Impressions,GroupM Measured Impressions,GroupM Passed Impressions,GroupM Failed Impressions,GroupM Unevaluated Impressions,GroupM Projected Impressions,GroupM Billable Impressions
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,10/29/2017,13586,173,13413,1057,12356,254,12102,8598,3504,1311,931,9529
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,11/2/2017,3,0,3,3,0,0,0,0,0,3,2,2
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,11/3/2017,6315,87,6228,1708,4520,56,4464,4271,193,1764,1688,5959
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,11/1/2017,6,1,5,4,1,0,1,1,0,4,4,5
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,10/31/2017,12977,220,12757,4494,8263,118,8145,6500,1645,4612,3681,10181
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,11/4/2017,5696,132,5564,634,4930,70,4860,4665,195,704,676,5341
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJX6R1_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 DYNAMIC WEATHER/LOCATOR RICH MEDIA_Run of Network_Behavioral_F25-54_320 x 50_Click and,205123777,10/30/2017,11440,225,11215,3412,7803,148,7655,6680,975,3560,3107,9787
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TRM_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE TJX COMPAN SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205663008,10/29/2017,3509,112,3397,3363,34,0,34,27,7,3363,2529,2556
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TRM_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE TJX COMPAN SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205663008,11/3/2017,2758,309,2449,2442,7,0,7,7,0,2442,2429,2436
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TRM_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE TJX COMPAN SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205663008,10/31/2017,5130,1435,3695,3695,0,0,0,0,0,3695,2829,2829
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TRM_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE TJX COMPAN SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205663008,11/4/2017,1664,66,1598,1596,2,0,2,2,0,1596,1596,1598
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TRM_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE TJX COMPAN SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205663008,10/30/2017,3123,123,3000,2993,7,0,7,5,2,2993,1968,1973
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,10/29/2017,352,4,348,145,203,57,146,143,3,202,198,341
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,11/3/2017,4330,286,4044,3628,416,0,416,415,1,3628,3619,4034
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,11/1/2017,5331,460,4871,4439,432,4,428,428,0,4443,4443,4871
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,11/2/2017,7208,479,6729,6142,587,0,587,587,0,6142,6142,6729
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,10/31/2017,377,4,373,241,132,19,113,110,3,260,253,363
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,11/4/2017,1856,172,1684,1570,114,1,113,112,1,1571,1557,1669
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK08DT_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_RICH MEDIA - EVERYDAY VALUE ADVENTURER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205330679,10/30/2017,380,4,376,239,137,23,114,111,3,262,255,366
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,10/30/2017,529,14,515,501,14,0,14,13,1,501,465,478
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,11/4/2017,2097,61,2036,1985,51,1,50,48,2,1986,1907,1955
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,10/31/2017,274,8,266,249,17,1,16,16,0,250,250,266
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,11/1/2017,979,72,907,894,13,1,12,11,1,895,820,831
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,11/3/2017,2267,103,2164,2146,18,0,18,18,0,2146,2146,2164
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,11/2/2017,2814,149,2665,2643,22,1,21,20,1,2644,2518,2538
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK080F_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PTG_DVY_STANDARD ANIMATED BANNER - ACTIVE LIFESTYLE SPORTS ENTHUSIASTS_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205329815,10/29/2017,457,9,448,438,10,0,10,9,1,438,394,403
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,10/31/2017,748,11,737,736,1,0,1,1,0,736,736,737
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,11/4/2017,584,8,576,576,0,0,0,0,0,576,532,532
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,10/30/2017,323,4,319,319,0,0,0,0,0,319,319,319
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,10/29/2017,379,4,375,375,0,0,0,0,0,375,375,375
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,11/2/2017,3,2,1,0,1,0,1,1,0,0,0,1
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,11/3/2017,1181,178,1003,978,25,2,23,21,2,980,888,909
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0VPG_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV,205664034,11/1/2017,3,2,1,0,1,0,1,1,0,0,0,1
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,11/1/2017,2,0,2,1,1,0,1,1,0,1,1,2
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,11/3/2017,2273,453,1820,1802,18,2,16,15,1,1804,1672,1687
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,10/29/2017,1930,37,1893,1885,8,0,8,3,5,1885,707,710
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,11/4/2017,2058,138,1920,1917,3,0,3,3,0,1917,1910,1913
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,10/31/2017,2508,564,1944,1943,1,0,1,1,0,1943,1933,1934
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PK0TSF_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_LOCATION AUDIENCE SPORTING GOOD/COMPETITOR SHOPPERS PLACEMENT 300X250 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205662585,10/30/2017,2152,21,2131,2131,0,0,0,0,0,2131,1003,1003
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,10/31/2017,3808,183,3625,3619,6,1,5,5,0,3620,3620,3625
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,11/4/2017,4380,78,4302,4302,0,0,0,0,0,4302,3227,3227
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,10/30/2017,3979,35,3944,3944,0,0,0,0,0,3944,2645,2645
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,10/29/2017,3752,35,3717,3717,0,0,0,0,0,3717,2491,2491
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,11/3/2017,4030,90,3940,3469,471,329,142,105,37,3798,2808,2913
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXHM5_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 320X50 STANDARD BANNER - Jackets_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_N,205120675,11/1/2017,3,1,2,1,1,0,1,1,0,1,1,2
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,11/2/2017,1050,80,970,888,82,3,79,75,4,891,846,921
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,11/1/2017,833,53,780,715,65,2,63,62,1,717,706,768
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,11/3/2017,1399,66,1333,1257,76,2,74,74,0,1259,1259,1333
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,10/29/2017,254,3,251,240,11,0,11,11,0,240,240,251
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,10/30/2017,444,10,434,415,19,1,18,18,0,416,416,434
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,11/4/2017,1495,109,1386,1315,71,5,66,65,1,1320,1300,1365
TJN_STP_029_STP 2H DIG_FY18,PlaceIQ,PK07WC_TJN_STP_029_Audience_PLACEIQ INC_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_CTG_DVY_STANDARD ANIMATED BANNER - DRIVE BY SIERRA TRADING POST STORE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205330691,10/31/2017,1947,11,1936,1698,238,13,225,216,9,1711,1643,1859
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXH9T_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_N,205069385,10/30/2017,331,9,322,322,0,0,0,0,0,322,229,229
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXH9T_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_N,205069385,10/31/2017,703,14,689,676,13,0,13,9,4,676,468,477
TJN_STP_029_STP 2H DIG_FY18,xAd Inc.,PJXH9T_TJN_STP_029_Audience_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_BTG_DVY_BEHAVIORAL AUDIENCE SPORTS/FITNESS/OUTDOOR/TRAVEL ENTHUSIASTS PLACEMENT 300X250 STANDARD BANNER - Boots_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_N,205069385,11/4/2017,538,7,531,531,0,0,0,0,0,531,436,436
