Campaign Name,Media Property,Placement Name,Ad Server Placement Code,Date,GroupM Active Impressions,GroupM Fraud/SIVT Impressions,GroupM Non-Fraud/SIVT Impressions,GroupM Ineligible Impressions,GroupM Eligible Impressions,GroupM Unmeasured Impressions,GroupM Measured Impressions,GroupM Passed Impressions,GroupM Failed Impressions,GroupM Unevaluated Impressions,GroupM Projected Impressions,GroupM Billable Impressions
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PKF44W_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE STRATEGIC SAVERS PLACEMENT - RICH MEDIA STORE LOCATOR - Find A Store V2_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,206833611,10/17/2017,7464,74,7390,2833,4557,118,4439,3672,767,2951,2441,6113
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRX_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PXT_DVY_LOCATION GRAPH: COMPETITIVE CONQUESTING_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204542879,9/23/2017,19909,384,19525,7998,11527,66,11461,11133,328,8064,7833,18966
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PK0H84_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_RCH_TRG_RON_PXT_BTG_DVY_PHASE 1_MOBILE RICH MEDIA COMPETITIVE CONQUESTING - Find A Store_Run of Network_Geo_F25-54_320 x 50_Standard_NV_NA",205427847,10/1/2017,84777,2326,82451,66730,15721,1209,14512,11038,3474,67939,51675,62713
TJN_TJX_TJMaxx 2H DIG_FY18,PlaceIQ,PK19YY_TJN_TJX_028_Mobile_PLACEIQ INC_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PTG_DVY_PHASE 1_RICH MEDIA_STRATEGIC SAVERS_FREQUENT WOMEN'S APPAREL SHOPPER+DISCRETIONARY SPEND SHOPPERS_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205568681,10/3/2017,28400,606,27794,13628,14166,620,13546,13171,375,14248,13854,27025
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJYDBW_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE STRATEGIC SAVERS PLACEMENT - RICH MEDIA STORE LOCATOR - Fall Hero_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205207030,10/2/2017,6,0,6,4,2,2,0,0,0,6,2,2
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRV_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PXT_DVY_LOCATION GRAPH: MARSHALLS LOYALISTS_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204555232,9/6/2017,469,15,454,128,326,3,323,308,15,131,125,433
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJPWPB_TJN_TJX_028_Audience_CONVERSANT_DST_SV1_DSK_NET_DSP_TRG_RON_BTG_BTG_DVY_PHASE 1_ DESKTOP RECTANGLE - CONVERSANT SHOPPERS AV_Run of Site_Behavioral_P18+_300 x 600_Standard_NV_NA,204447254,10/9/2017,260,18,242,0,242,67,175,61,114,67,23,84
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YP_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_GEOBLOCKS LOYALTY - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204537983,10/13/2017,9607,297,9310,9310,0,0,0,0,0,9310,1844,1844
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PKGK9X_TJN_TJX_028_Data_VIANT INC_DSI_SV1_TWB_DIR_CUS_TRG_NAT_BTG_CTG_DVY_PHASE 1_VIANT LIFESTYLE, TRENDSETTERS NATIVE- Booties_Fixed Placement_Contextual_F25-54_0 x 0_Click and View_NV_NA",206833284,10/21/2017,53385,860,52525,52525,0,0,0,0,0,52525,39862,39862
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PK2V4Z_TJN_TJX_028_Data_VIANT INC_DSI_SV1_MWB_DIR_RCH_TRG_INT_BTG_CTG_DVY_PHASE 1_VIANT IMP, W25-54 STRATEGIC SAVERS, CONTOBOX - Fall Homes_Fixed Placement_Behavioral_F25-54_300 x 250_Click and View_NV_NA",205726911,9/28/2017,8,1,7,2,5,3,2,2,0,5,5,7
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRZ_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_DMA_DVY_CONSUMER JOURNEY: BARGAIN HUNTERS_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204542873,9/6/2017,13680,261,13419,6541,6878,34,6844,6671,173,6575,6409,13080
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YP_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_GEOBLOCKS LOYALTY - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204537983,9/13/2017,5781,200,5581,5551,30,2,28,4,24,5553,793,797
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSS0_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_DMA_DVY_3RD PARTY: SURPRISE CHOOSERS_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204595875,9/25/2017,16948,315,16633,5478,11155,76,11079,10752,327,5554,5390,16142
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PKGJV2_TJN_TJX_028_Data_VIANT INC_DSI_SV1_DSK_DIR_RCH_TRG_INT_BTG_CTG_DVY_PHASE 1_VIANT IMP, W25-54 STRATEGIC SAVERS, CONTOBOX - Booties_Fixed Placement_Behavioral_F25-54_160 x 600_Click and View_NV_NA",206833935,10/21/2017,896,151,745,0,745,23,722,285,437,23,9,294
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PJPRV8_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_DSP_TRG_RON_PXT_BTG_DVY_PHASE 1_PINPOINT TRENDSETTERS AV_Run of Network_Geo_F25-54_300 x 250_Standard_NV_NA",204527100,9/22/2017,230,24,206,73,133,5,128,58,70,78,35,93
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRX_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PXT_DVY_LOCATION GRAPH: COMPETITIVE CONQUESTING_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204542879,10/2/2017,13056,271,12785,5900,6885,22,6863,6660,203,5922,5747,12407
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJNPML_TJN_TJC_031_Audience_CONVERSANT_PUR_ROI_DSK_NET_DSP_TRG_RON_BTG_BTG_DVY_DESKTOP MEDIUM RECTANGLE- STRATEGIC SAVERS_Run of Site_Other_P18+_300 x 250_Standard_NV_NA,204443407,10/2/2017,4,0,4,0,4,0,4,0,4,0,0,0
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJYDBW_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE STRATEGIC SAVERS PLACEMENT - RICH MEDIA STORE LOCATOR - Fall Hero_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205207030,9/23/2017,5688,74,5614,1628,3986,137,3849,1437,2412,1765,659,2096
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PJYHWF_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_DSP_TRG_RON_PXT_BTG_DVY_PHASE 1_PINPOINT COMPETITIVE CONQUESTING_Run of Network_Geo_F25-54_320 x 50_Standard_NV_NA",205183220,10/20/2017,94571,1947,92624,82221,10403,205,10198,9732,466,82426,78660,88392
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJMTN1_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_DMA_DMA_DVY_PHASE 1_ADDED VALUE DMA TARGETING STANDALONE: STANDARD BANNER - Maxx You Maxx Life_Run of Network_Geo_F25-54_320 x 50_Click and View_NV_NA,204443461,9/27/2017,55990,1312,54678,23931,30747,787,29960,22489,7471,24718,18554,41043
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PJPRQH_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_DSP_TRG_RON_PXT_BTG_DVY_PHASE 1_PINPOINT STRATEGIC SAVERS AV_Run of Network_Geo_F25-54_300 x 250_Standard_NV_NA",204481807,9/10/2017,155,19,136,55,81,18,63,15,48,73,17,32
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PKF5T8_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_RTG_RTG_DVY_PHASE 1_LOCATION AUDIENCE TJX SHOPPERS PLACEMENT - STANDARD BANNER - Find A Store V1_Run of Network_Retarget_F25-54_320 x 50_Click and View_NV_NA,206772554,10/19/2017,4336,45,4291,2074,2217,18,2199,1656,543,2092,1575,3231
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PKF4ND_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE TRENDSETTERS PLACEMENT - RICH MEDIA STORE LOCATOR - Dresses_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,206812747,10/15/2017,1142,5,1137,13,1124,3,1121,1033,88,16,15,1048
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJNSGM_TJN_TJX_028_Data_VIANT INC_DSI_SV1_TWB_DIR_DSP_TRG_RON_BTG_CTG_DVY_PHASE 1_VIANT DIRECT MATCH RETAIL, TJX PORFOLIO LOYALISTS, DISPLAY_Fixed Placement_Behavioral_F25-54_728 x 90_Standard_NV_NA",204526722,9/12/2017,1001,162,839,0,839,439,400,338,62,439,371,709
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJPTLL_TJN_TJC_031_Audience_CONVERSANT_PUR_ROI_DSK_NET_DSP_TRG_RON_BTG_BTG_DVY_DESKTOP WIDE SKYSCRAPER- TRENDSETTERS_Run of Site_Other_P18+_160 x 600_Standard_NV_NA,204447269,10/2/2017,2,0,2,0,2,0,2,0,2,0,0,0
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJNPMD_TJN_TJC_031_Audience_CONVERSANT_PUR_ROI_TAP_NET_DSP_TRG_RON_BTG_BTG_DVY_TABLET MEDIUM RECTANGLE - STRATEGIC SAVERS_Run of Site_Other_P18+_300 x 250_Standard_NV_NA,204483960,10/14/2017,466,7,459,0,459,73,386,307,79,73,58,365
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJSPCD_TJN_TJC_031_Data_VIANT INC_PUR_ROI_DSK_DIR_DSP_TRG_RON_BTG_MKT_DVY_W25-54 + ONLINE SHOPPERS, CROSS DEVICE DISPLAY_Fixed Placement_Behavioral_F25-54_728 x 90_Click_NV_NA",204733044,10/16/2017,14424,67,14357,0,14357,517,13840,11611,2229,517,434,12045
TJN_TJX_TJMaxx 2H DIG_FY18,NBC Universal Media,PK2KK7_TJN_TJX_028_Content_NBCUNI.COM_BAF_BS2_TAP_DIR_VID_SPN_ROS_BTG_CTG_MOA_THIS IS US SPONSORSHIP: TABLET - VIGNETTE 3_Run of Site_Behavioral_F25-54_1920 x 1080_Click and View_NV_NA,205569476,10/12/2017,133003,1059,131944,131944,0,0,0,0,0,131944,88985,88985
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PJPSSW_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_RCH_TRG_RON_PXT_BTG_DVY_PHASE 1_MOBILE RICH MEDIA STRATEGIC SAVERS - Find A TJ Maxx Store_Run of Network_Geo_F25-54_320 x 50_Standard_NV_NA",204525357,9/28/2017,49255,2179,47076,23788,23288,2195,21093,12298,8795,25983,15149,27447
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRT_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_PXT_DMA_DVY_GEOFENCE: 15-20-MILE RADIUS AROUND RURAL STORES_Run of Network_Geo_F25-54_320 x 50_Click and View_NV_NA,204542885,10/18/2017,84982,1357,83625,34382,49243,308,48935,47750,1185,34690,33850,81600
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YD_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_WEA_PXT_DVY_PROXIMITY CONQUESTING - WEATHER LOCATOR UNIT_Run of Network_Weather_F25-54_320 x 50_Click and View_NV_NA,204541553,10/1/2017,10,9,1,1,0,0,0,0,0,1,1,1
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJSPCL_TJN_TJC_031_Data_VIANT INC_PUR_ROI_TWB_DIR_DSP_TRG_RON_BTG_MKT_DVY_W25-54 + ONLINE SHOPPERS, CROSS DEVICE DISPLAY_Fixed Placement_Behavioral_F25-54_728 x 90_Click_NV_NA",204715987,10/10/2017,1587,114,1473,0,1473,65,1408,1085,323,65,50,1135
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YD_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_WEA_PXT_DVY_PROXIMITY CONQUESTING - WEATHER LOCATOR UNIT_Run of Network_Weather_F25-54_320 x 50_Click and View_NV_NA,204541553,10/2/2017,14,10,4,3,1,0,1,1,0,3,3,4
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PK0H81_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_RCH_TRG_RON_PXT_BTG_DVY_PHASE 1_MOBILE RICH MEDIA TRENDSETTERS - Fall Honeycomb_Run of Network_Geo_F25-54_300 x 250_Standard_NV_NA",205337093,9/27/2017,2904,173,2731,809,1922,124,1798,444,1354,933,230,674
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YC_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_PROXIMITY CONQUESTING - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204595923,9/26/2017,9901,1525,8376,8359,17,0,17,12,5,8359,5900,5912
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YJ_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PXT_DVY_MARSHALLS SHOPPERS - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_320 x 50_Click and View_NV_NA,204595911,9/11/2017,9834,122,9712,5037,4675,290,4385,3842,543,5327,3745,7587
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YR_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_GEOBLOCKS CONQUESTING - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204555244,9/12/2017,11588,481,11107,11091,16,1,15,4,11,11092,2958,2962
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJMTND_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_PXT_DVY_PHASE 1_PROXIMITY LOYALTY PLACEMENT - STANDARD BANNER - Maxx You Maxx Life_Run of Network_Geo_F25-54_320 x 50_Click and View_NV_NA,204442096,10/4/2017,3,0,3,2,1,1,0,0,0,3,2,2
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YB_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_PROXIMITY CONQUESTING - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_320 x 50_Click and View_NV_NA,204541799,9/17/2017,18997,300,18697,13238,5459,2418,3041,2801,240,15656,11489,14290
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJNPMF_TJN_TJC_031_Audience_CONVERSANT_PUR_ROI_DSK_NET_DSP_TRG_RON_BTG_BTG_DVY_DESKTOP RECTANGLE- STRATEGIC SAVERS_Run of Site_Other_P18+_300 x 600_Standard_NV_NA,204442069,10/7/2017,3069,89,2980,0,2980,745,2235,438,1797,745,146,584
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJPWPH_TJN_TJX_028_Audience_CONVERSANT_DST_SV1_MAP_NET_DSP_TRG_RON_BTG_BTG_DVY_PHASE 1_ SMARTPHONE MEDIUM RECTANGLE  - CONVERSANT SHOPPERS AV_Run of Site_Behavioral_P18+_300 x 250_Standard_NV_NA,204442060,10/21/2017,365,9,356,0,356,81,275,89,186,81,26,115
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YD_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_WEA_PXT_DVY_PROXIMITY CONQUESTING - WEATHER LOCATOR UNIT_Run of Network_Weather_F25-54_320 x 50_Click and View_NV_NA,204541553,9/23/2017,13579,288,13291,5301,7990,120,7870,7493,377,5421,5161,12654
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PJPRV8_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_DSP_TRG_RON_PXT_BTG_DVY_PHASE 1_PINPOINT TRENDSETTERS AV_Run of Network_Geo_F25-54_300 x 250_Standard_NV_NA",204527100,9/24/2017,110,14,96,35,61,4,57,33,24,39,23,56
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJNSGP_TJN_TJX_028_Data_VIANT INC_DSI_SV1_MWB_DIR_DSP_TRG_RON_BTG_CTG_DVY_PHASE 1_VIANT DIRECT MATCH RETAIL, TJX PORFOLIO LOYALISTS, DISPLAY_Fixed Placement_Behavioral_F25-54_300 x 50_Standard_NV_NA",204525579,10/16/2017,58,1,57,0,57,3,54,34,20,3,2,36
TJN_TJX_TJMaxx 2H DIG_FY18,Conversant Inc.,PJNPLV_TJN_TJX_028_Audience_CONVERSANT_DST_SV1_DSK_NET_DSP_TRG_RON_BTG_BTG_DVY_PHASE 1_ DESKTOP LEADERBOARD - CJ CONVERTERS LAL MODELING_Run of Site_Behavioral_P18+_728 x 90_Standard_NV_NA,204483933,10/15/2017,69420,3434,65986,29,65957,7922,58035,26972,31063,7951,3695,30667
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJYDBV_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE STRATEGIC SAVERS PLACEMENT - RICH MEDIA STORE LOCATOR - Maxx You Maxx Life_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,205148243,10/20/2017,8,2,6,6,0,0,0,0,0,6,5,5
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,PJPXKS_TJN_TJX_028_Data_VIANT INC_DSI_SV1_DSK_DIR_DSP_TRG_RON_BTG_CTG_DVY_PHASE 1_DESKTOP DISPLAY VIANT IMP TARGETING - STRATEGIC SAVERS AV_Fixed Placement_Demo_F25-54_160 x 600_Standard_NV_NA,204477475,10/19/2017,2286,1975,311,0,311,51,260,85,175,51,17,102
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJNSHG_TJN_TJX_028_Data_VIANT INC_DSI_SV1_DSK_DIR_DSP_TRG_RON_BTG_CTG_DVY_PHASE 1_VIANT DIRECT MATCH RETAIL, COMPETITIVE CONQUESTING, DISPLAY_Fixed Placement_Behavioral_F25-54_728 x 90_Standard_NV_NA",204478490,10/19/2017,15254,1105,14149,0,14149,1332,12817,7299,5518,1332,759,8058
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YP_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_BTG_DVY_GEOBLOCKS LOYALTY - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204537983,9/19/2017,6232,271,5961,5931,30,6,24,0,24,5937,0,0
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJPXK2_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_PXT_PXT_DVY_PHASE 1_PROXIMITY LOYALTY PLACEMENT - STANDARD BANNER - Fall Hero_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204442945,10/9/2017,11026,204,10822,10813,9,1,8,8,0,10814,10814,10822
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PK0H84_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_RCH_TRG_RON_PXT_BTG_DVY_PHASE 1_MOBILE RICH MEDIA COMPETITIVE CONQUESTING - Find A Store_Run of Network_Geo_F25-54_320 x 50_Standard_NV_NA",205427847,9/23/2017,77016,1568,75448,60858,14590,1562,13028,10057,2971,62420,48185,58242
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YM_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_PXT_DVY_COMPETITOR SHOPPERS - DYNAMIC DISTANCE_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,204555259,9/10/2017,3533,17,3516,3516,0,0,0,0,0,3516,3516,3516
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PKF8V1_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_PXT_PXT_DVY_PHASE 1_PROXIMITY LOYALTY PLACEMENT - RICH MEDIA STORE LOCATOR - Sweaters_Run of Network_Geo_F25-54_300 x 250_Click and View_NV_NA,206834118,10/19/2017,5221,55,5166,64,5102,10,5092,4777,315,74,69,4846
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YH_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_DMA_DVY_BEHAVIORAL - FASHION SHOPPER - DYNAMIC DISTANCE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,204543443,9/9/2017,12785,206,12579,12567,12,0,12,3,9,12567,3142,3145
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PJNSH7_TJN_TJX_028_Data_VIANT INC_DSI_SV1_MWB_DIR_DSP_TRG_RON_BTG_CTG_DVY_PHASE 1_VIANT DIRECT MATCH RETAIL, COMPETITIVE CONQUESTING, DISPLAY_Fixed Placement_Behavioral_F25-54_320 x 50_Standard_NV_NA",204477565,10/8/2017,21927,223,21704,4,21700,975,20725,16654,4071,979,787,17441
TJN_MAR_023_Marshalls 2H Digital_F18,NinthDecimal,PJPSRX_TJN_MAR_023_Mobile_NINTHDECIMAL_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_PXT_DVY_LOCATION GRAPH: COMPETITIVE CONQUESTING_Run of Network_Behavioral_F25-54_320 x 50_Click and View_NV_NA,204542879,10/1/2017,21132,352,20780,8894,11886,35,11851,11516,335,8929,8677,20193
TJN_TJX_TJMaxx 2H DIG_FY18,Foursquare,"PK0H84_TJN_TJX_028_Audience_FOURSQUARE LABS, INC_DST_SV1_MAP_PRO_RCH_TRG_RON_PXT_BTG_DVY_PHASE 1_MOBILE RICH MEDIA COMPETITIVE CONQUESTING - Find A Store_Run of Network_Geo_F25-54_320 x 50_Standard_NV_NA",205427847,10/2/2017,69905,1906,67999,53267,14732,1396,13336,9932,3404,54663,40710,50642
TJN_MAR_023_Marshalls 2H Digital_F18,xAd Inc.,PJQ0YH_TJN_MAR_023_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_DSP_TRG_RON_BTG_DMA_DVY_BEHAVIORAL - FASHION SHOPPER - DYNAMIC DISTANCE_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,204543443,10/21/2017,60827,1317,59510,59510,0,0,0,0,0,59510,52509,52509
TJN_TJX_TJMaxx 2H DIG_FY18,xAd Inc.,PJYDBW_TJN_TJX_028_Mobile_GROUND TRUTH FKA XAD_DST_SV1_MAP_DIR_RCH_TRG_RON_BTG_BTG_DVY_PHASE 1_BEHAVIORAL AUDIENCE STRATEGIC SAVERS PLACEMENT - RICH MEDIA STORE LOCATOR - Fall Hero_Run of Network_Behavioral_F25-54_300 x 250_Click and View_NV_NA,205207030,10/1/2017,6,1,5,4,1,1,0,0,0,5,2,2
TJN_TJX_TJMaxx 2H DIG_FY18,Viant,"PKGJ4T_TJN_TJC_031_Data_VIANT INC_PUR_ROI_DSK_DIR_CUS_TRG_NAT_BTG_MKT_DVY_W25-54 + KEYWORD TARGETING, CROSS DEVICE NATIVE - Booties_Fixed Placement_Contextual_F25-54_1 x 1_Click_NV_NA",206771945,10/21/2017,18014,922,17092,17092,0,0,0,0,0,17092,12971,12971
